loanId,userId,total,interest,monthlyPayment,balance,status,startDate,createdDate,updatedDate
b5be6f0f-a6cc-42fc-8ef4-6510af3f927c,d708b3aa-27b8-48f5-9004-e9b074923242,31750.27,1.58,206.77,12057.15,DEFAULTED,10/8/2024,4/29/2024,6/27/2024
85fffb47-0218-4f5d-a943-89cd60e4f48e,1f79bd8f-e91f-4259-9c29-384a4f5164d5,29871.58,2.42,244.29,18751.06,DEFAULTED,9/14/2024,5/28/2024,6/27/2024
f9e4caf6-3595-41e4-b627-9f7246c2ee59,2ca83f2a-da0c-4d44-be22-eb62c7ec4e39,34254.4,1.0,254.57,24799.63,ACTIVE,9/1/2024,1/15/2024,6/27/2024
6f37cac8-a057-4361-a45f-94ddc0ab744c,ab776444-8408-417f-8139-d1b981ebdec4,34632.3,2.99,267.6,14707.0,DEFAULTED,10/2/2024,5/31/2023,6/27/2024
fd954ed0-426f-4358-879c-9acc3af70785,dd24cebd-347f-485a-a014-b9cc7af6f1a4,30346.98,2.47,295.74,13147.16,DEFAULTED,8/29/2024,5/15/2023,6/27/2024
4685f3cd-66da-414f-8c2a-2ecc52e046b5,ac5b5086-77ab-4fdc-8f3b-89308a1f8d76,34178.47,2.17,268.01,18214.2,ACTIVE,10/3/2024,2/5/2023,6/27/2024
b72efca0-5662-45f6-aef1-cd273c98286b,b7fc76f2-8d41-45c0-885b-1fa1bfd58bc2,30750.59,2.35,293.05,15177.01,ACTIVE,8/5/2024,9/24/2023,6/27/2024
b0d0a691-2c53-40f0-8038-be7ad2e77c8c,e93d7a74-cfa2-40cf-a7dc-856635c00261,34303.56,2.92,201.91,23795.07,ACTIVE,10/10/2024,7/18/2023,6/27/2024
81f6eca9-f6a7-4c7b-999f-b9c170a18529,7b84bf5c-d34b-4353-bbc5-da7ef51c6bb3,33787.71,1.27,222.37,14082.52,DEFAULTED,11/23/2024,2/17/2023,6/27/2024
d9bc4966-0c3a-4368-8d71-4c277d665e2d,6768baaa-f791-48db-9c10-72c530b7c689,31183.86,1.46,263.94,24416.47,DEFAULTED,11/24/2024,12/4/2023,6/27/2024
b20ca283-e313-49b4-b36b-3bfff220d6db,0b060a26-e02c-4d59-8183-58ab8c10e52a,34375.39,1.51,201.0,21062.85,ACTIVE,11/7/2024,9/20/2023,6/27/2024
db571304-19d5-4a13-a74f-291653a399c6,dc0e7016-017f-478b-bb05-a6df773f2eeb,31217.67,2.78,272.05,21668.87,DEFAULTED,7/23/2024,11/25/2023,6/27/2024
560c0a84-ece5-45a2-a8fc-a036fb8b90cd,ba648702-854b-4cc6-885d-61f344cfb195,33583.95,1.89,262.29,7285.48,DEFAULTED,9/11/2024,4/17/2024,6/27/2024
40f3ffe7-b81a-413c-9cd4-ffeec40bdf97,1f0614c9-482d-46ce-a629-0c68dda8a264,34949.97,2.86,291.49,10911.83,DEFAULTED,9/20/2024,11/22/2023,6/27/2024
4ced44ed-a639-4182-a373-f7723b328de2,fb7454f2-bf66-4695-bc1b-ad3cc8aafdd7,30271.14,2.64,242.41,12190.42,DEFAULTED,8/4/2024,6/27/2023,6/27/2024
7cf2fd69-a643-42cb-9d35-6e4b714f6651,f8b3e57b-2604-4a6f-95dd-3e7162b58d77,29600.74,2.35,235.5,17580.01,DEFAULTED,7/15/2024,11/19/2023,6/27/2024
5107bf5e-5949-4320-979a-a1aadca7ac59,0225188d-b6f4-4041-8c0f-6f1d8ab9dc1f,31313.94,2.0,248.27,12809.28,ACTIVE,9/7/2024,3/27/2024,6/27/2024
9c6d3044-8d92-4b60-ae0b-5dea0373d379,1f12e059-b14b-4bd9-8901-e52f883b675c,33556.19,1.38,235.63,24316.29,DEFAULTED,9/12/2024,5/24/2023,6/27/2024
14661d4d-a1a9-46a5-87cc-6e23cde87c34,cad521cd-46bb-417a-9fbf-4d4658cad737,32363.19,2.12,202.75,20083.49,ACTIVE,8/9/2024,1/22/2023,6/27/2024
07ef59a6-d3a9-42c6-8ad4-5f7dc078baba,70d00099-14e5-43dc-88d2-3946570616f1,34780.31,1.56,218.49,13031.57,ACTIVE,6/29/2024,6/27/2023,6/27/2024
8ff5f274-1f30-4b37-bff3-91aa0bd7ef49,baa852f8-e69f-48d2-a24b-0bb311aef707,31307.43,2.24,257.35,20819.07,ACTIVE,11/21/2024,3/30/2024,6/27/2024
2524d7cc-e841-4b83-9451-4702bd02ea69,cac41bc1-70dd-46ba-8ce4-1e30701a7855,33520.64,2.64,273.12,12589.61,DEFAULTED,8/18/2024,1/7/2024,6/27/2024
21de6556-a5ac-42d9-bb18-39dc2dcc18f2,ed591e01-6506-49da-8726-40d8e2065d2a,28967.12,2.44,284.05,12433.35,ACTIVE,10/27/2024,5/23/2024,6/27/2024
4d2a9e9d-611b-4b72-904d-3f7d8b79cc31,31fbccad-ed15-4609-8769-87216988f937,29420.55,1.94,290.3,12967.95,ACTIVE,9/24/2024,6/12/2024,6/27/2024
b7e819fa-f228-4103-ac19-7db75f1c35f6,88dc69e1-72bb-431c-98fd-df03263e012f,27722.29,1.45,265.87,18935.23,ACTIVE,10/22/2024,12/23/2023,6/27/2024
f4f09e10-ce62-4db5-b164-93b12779462e,2223f735-7544-4798-a14f-4b450474e1a7,27279.21,1.92,264.48,10214.58,ACTIVE,8/7/2024,8/12/2023,6/27/2024
d75f1c6e-1a33-4be7-ae7c-3387e5c9ea9d,4fdaeb0a-9044-4fb2-9a7c-5b9883d6815e,27274.62,1.68,200.44,8981.34,ACTIVE,11/18/2024,12/4/2023,6/27/2024
f80b750d-1884-4056-a947-c9820ecb22f4,518d7294-3149-4d8a-8755-568b02797511,27235.89,1.26,237.62,11876.29,ACTIVE,8/16/2024,5/26/2023,6/27/2024
be8fb808-ac24-4304-bb89-1ec69e22c1d5,fa6b0965-56e5-4ffd-8960-07a5d103f0c3,29124.02,1.61,203.82,5520.76,DEFAULTED,7/31/2024,6/14/2023,6/27/2024
acd30c23-9719-44e9-9f03-6c7975c8ec71,1dbe20c9-706e-4cb5-9c25-b1d8066df7b8,27053.04,2.49,213.29,15704.1,ACTIVE,7/16/2024,6/16/2024,6/27/2024
95c244bb-e173-4c97-b840-05177f86a0b2,154af735-884d-4d22-a0a5-adccf0cc8cd9,33519.39,1.76,240.56,18421.57,ACTIVE,9/12/2024,1/24/2023,6/27/2024
60dae0cf-f71a-4efc-8f48-5bb696fd64c8,53a949af-29a8-40b5-8afe-c0b274171ea3,31610.32,1.34,219.51,5631.15,ACTIVE,11/17/2024,9/8/2023,6/27/2024
e297f4e1-0201-46a4-9881-b00a0f152840,05ce40f9-8f42-4b49-9c6c-ffcc3c070cbf,32066.88,2.05,266.85,23669.3,DEFAULTED,11/13/2024,8/15/2023,6/27/2024
7375f884-938d-4dd7-864b-79628f59a81c,86ae9d0f-639a-4349-8ac5-dabb46856334,28991.07,2.13,210.45,22984.32,DEFAULTED,8/5/2024,5/21/2024,6/27/2024
612b6269-22c6-42f5-b48f-3af2014e01b4,19b4cd23-bc86-44b4-b075-afbb8b848f88,31779.27,1.16,214.49,11680.59,ACTIVE,10/5/2024,1/6/2024,6/27/2024
5fd3ac31-6938-4fee-a61f-12749c362ff9,95b7c181-93e8-46c5-98be-3c898734eab6,30232.25,2.9,274.35,22960.25,ACTIVE,7/2/2024,3/8/2024,6/27/2024
9f255ccf-a68b-4eb4-b052-805a737ab2b7,60f582e4-a579-4106-b4ac-1052f0f1d051,27780.28,2.38,230.02,24238.53,ACTIVE,9/30/2024,1/13/2024,6/27/2024
743684fb-8d9c-479b-8f38-e025b5a47e06,434d1ef6-96ac-4973-ad00-70d0b818b576,28724.76,2.29,237.89,5454.93,DEFAULTED,11/21/2024,1/28/2024,6/27/2024
ba0f3aee-8f2b-4a19-8153-463070048860,440d9719-2af6-44c3-86b7-d281567d4531,33608.89,1.56,272.0,16298.09,DEFAULTED,10/2/2024,4/4/2024,6/27/2024
66f3acd0-0a7e-4b84-a29b-bbb23c9bf502,f4b04f2a-c478-4505-b38f-fe5c16b835d2,27636.36,1.81,246.92,18686.13,ACTIVE,10/11/2024,5/19/2023,6/27/2024
c9783a66-45e9-4fef-ba1e-012c753d26df,a6e6e3e9-5c8e-4288-acc5-996aac42cec0,30992.33,2.52,291.73,17023.22,ACTIVE,11/17/2024,6/28/2023,6/27/2024
c7a69a09-a2eb-4a06-a460-2879a3d2e61a,b130f356-c6bf-4362-9ec3-2c874e243ce8,29006.89,1.43,218.71,20374.6,ACTIVE,10/17/2024,2/22/2024,6/27/2024
5e80fec0-0c82-4fda-8fd0-6fe3b9c2ad6e,e7e0bd02-2ff3-44e1-9969-7fef5dec06af,34510.79,1.53,211.36,23330.87,ACTIVE,9/13/2024,5/26/2024,6/27/2024
20093b18-5cc4-4406-95d9-ee5e1ff0e054,ecbeca95-032c-4da4-9e46-d6cdf519d1fc,33773.56,1.3,276.99,14834.0,DEFAULTED,11/16/2024,9/16/2023,6/27/2024
25d130eb-942f-4d4f-adc3-2f47c10e18b7,fe7ad7da-330f-433f-a153-d542e8538017,34451.79,2.13,291.78,10469.96,ACTIVE,10/10/2024,4/23/2023,6/27/2024
a9803fc3-159f-4deb-aed8-a11ceda716a3,2d0d9982-bc22-45a6-86a8-642ea22d277c,27832.47,1.47,208.96,11044.11,DEFAULTED,8/19/2024,4/2/2024,6/27/2024
da6d8646-08e6-4ff4-994a-001f6268179d,74d5ff2d-7205-4ca6-a550-8cf70f1afe43,34416.88,1.01,215.62,11258.79,DEFAULTED,11/7/2024,11/17/2023,6/27/2024
56d821e4-9619-4927-87f6-3c4eef49131c,a958b764-a129-4faf-a0e3-66d4a73c29b8,30686.64,2.37,218.58,7892.25,DEFAULTED,9/20/2024,9/2/2023,6/27/2024
a28b5af8-b91e-4415-bcb0-7cadce234bc3,9ed3b02c-7f29-44e7-8559-5c6646b87de3,33458.27,1.42,287.17,15174.9,DEFAULTED,8/8/2024,1/2/2024,6/27/2024
3861e350-b212-4861-b2f5-5abdafa262c8,2206d5f0-fc1c-41c0-9cae-365edf29c224,29383.58,1.69,230.49,12309.58,DEFAULTED,9/3/2024,4/30/2024,6/27/2024
c293f4f4-3f31-49a6-bb80-4cf3034af02a,0815b0a3-4b2c-444c-b60b-965f5edca51b,34298.44,2.11,234.04,24542.35,DEFAULTED,9/3/2024,4/15/2023,6/27/2024
522a6648-d296-4115-a41d-7a4a7f98e912,8c062021-6ade-470a-87fc-04fdfc41ea8e,29406.77,1.5,232.1,8972.8,DEFAULTED,9/3/2024,2/8/2024,6/27/2024
c8644aed-35e7-4bd3-9df0-a74ff00918ca,84e2a85a-3aa2-4533-a924-5df7c84bb3af,27311.22,1.98,210.0,18413.42,ACTIVE,11/20/2024,4/22/2023,6/27/2024
0ff070df-2596-40ce-a2fd-923fb7b924fc,c7b1e73b-edf8-44d1-80cd-223c94137b6b,28718.96,2.25,298.91,10126.36,ACTIVE,11/27/2024,11/3/2023,6/27/2024
53095a8d-2b5b-449e-9df7-a7bff605d063,8789231e-079c-46e9-88d4-ecb60f6c5e5b,33691.41,1.26,249.56,12613.85,DEFAULTED,11/27/2024,7/2/2023,6/27/2024
1bc61dea-41e0-435a-98de-41ae07fb98bb,09ba641e-cd48-4cca-a27b-fb8773bda3d3,33970.8,2.8,252.59,16009.91,DEFAULTED,11/25/2024,1/23/2024,6/27/2024
0c5c0e36-196b-4474-af96-3e21bb7e14f0,a226ee48-ead9-4e90-a652-0e58382865a7,28847.25,2.82,246.34,15431.62,DEFAULTED,9/4/2024,10/14/2023,6/27/2024
ae840cd2-dce1-472d-9fff-1cea6b70a34a,5c32b186-83b7-464c-a6fd-0d752e6bc6fe,31668.26,1.55,235.38,7148.89,ACTIVE,9/9/2024,1/31/2024,6/27/2024
aa4b3a3e-0d0b-4e2e-b965-84e08c563cc9,49c6cb95-6792-48b0-a98f-7baa6863b78f,32811.88,1.55,255.64,16134.36,DEFAULTED,11/10/2024,7/5/2023,6/27/2024
82d4ee97-ce58-41d4-a2fe-77eedbe3e216,4790b971-f415-42bb-9757-107d596e0f64,30022.3,1.14,260.81,15022.1,DEFAULTED,7/23/2024,10/18/2023,6/27/2024
0a87ff9b-147f-4733-ab47-dfa81cb8e382,e3565d36-9386-4fa4-8503-271bf899b988,33978.48,1.74,294.22,22941.11,ACTIVE,10/30/2024,12/30/2023,6/27/2024
5dbcdcbd-6fb9-4630-9a05-a408c0d0962f,66d8595f-1bec-4bf6-9c63-a843f575a46f,28365.2,1.72,285.24,5420.34,ACTIVE,11/24/2024,12/16/2023,6/27/2024
d9e3b40b-ed41-4772-ba6c-cd1cc358fa2a,13eca141-e0ef-446d-8661-aa8e587be113,29186.19,1.34,243.43,16493.44,DEFAULTED,7/16/2024,8/25/2023,6/27/2024
69eeaed9-09ee-4561-89d6-ff4260d17efd,2e6728b6-2d1f-456a-bf14-79a3e2adfa75,28017.05,2.71,227.06,23316.07,DEFAULTED,7/4/2024,12/29/2023,6/27/2024
f666fee8-a45f-4e9e-845f-8d7d9be50673,97499366-cfac-4256-a74a-9310a22394e4,28314.01,1.14,270.52,9361.89,ACTIVE,7/9/2024,4/24/2024,6/27/2024
e2be3500-ad17-4b0c-bc8f-d7450205faa3,ba96dabf-0085-4f75-b54b-d2923dab3e94,28217.23,2.97,259.1,24097.15,ACTIVE,11/16/2024,4/11/2024,6/27/2024
39db8222-c77f-4835-8614-f4c26da1cbed,1a86086f-ed8f-422f-bdd7-376f6795414f,31908.17,1.51,290.6,21158.02,DEFAULTED,7/14/2024,8/22/2023,6/27/2024
29339204-4a2d-495d-9fa0-c7f95b50211a,75fd42ab-977a-4d0d-b401-cd4ed46a0b11,33687.68,1.16,205.07,21445.65,DEFAULTED,10/23/2024,5/1/2023,6/27/2024
5bc2a430-831a-4e4e-8a4e-f9f4895ec538,ff36d611-78dc-484b-9a03-920c84308b56,31050.21,1.65,233.49,5704.68,DEFAULTED,11/23/2024,6/2/2023,6/27/2024
294fb2dc-e0cd-4fcc-921f-6e1e641bfcd3,1091c96c-33b7-4658-a985-a649ca7dfbcf,28831.96,2.09,283.01,16090.7,DEFAULTED,9/29/2024,9/22/2023,6/27/2024
11eed987-26cc-464c-aeb7-c22ca6b7bdd9,23922a1b-63c4-42cf-a0ad-bd2e83c7b0f4,34891.09,1.04,230.91,13840.24,ACTIVE,7/15/2024,4/10/2024,6/27/2024
51c38736-3cd8-4edc-b832-be6b848de7d7,6af7c7b1-e85e-4293-a428-3344ee7f3a4e,29146.06,1.06,255.76,19247.88,DEFAULTED,10/10/2024,4/5/2024,6/27/2024
bd1ef2ce-0a93-4c97-b35e-e161025d4595,4e7eb820-12a1-4644-995b-7c4c761d8317,29889.04,2.96,259.43,18909.05,DEFAULTED,9/4/2024,4/4/2024,6/27/2024
40f2196f-ecf1-4e12-89a8-912a076e27d7,03a4ac13-f999-40bc-bd14-bd01a643fc47,31090.56,2.24,273.75,22389.42,ACTIVE,9/27/2024,9/26/2023,6/27/2024
9cfe2b87-c88b-44a6-a362-d7346294738c,e297cd31-d29c-4c30-b9a1-44a97950a81c,28216.76,2.15,274.22,19599.05,DEFAULTED,8/31/2024,5/17/2024,6/27/2024
49a95fe9-f829-463b-aafa-f0d134445163,d03f1f94-7f19-4e72-a5ef-7279782ad912,29642.47,2.08,286.68,5411.01,DEFAULTED,9/19/2024,10/24/2023,6/27/2024
258733a5-c415-468b-9fe7-ef00ac931984,3d00a8ee-6dc4-4325-9037-2402065d0cd2,33242.92,1.93,208.07,12176.21,ACTIVE,10/19/2024,10/6/2023,6/27/2024
5e40ac45-3ab8-400d-b019-beda0a425ca0,8ac620b5-9c45-42a2-8895-ea83332c997f,28628.09,1.82,207.73,21436.32,ACTIVE,9/24/2024,7/8/2023,6/27/2024
e8ebab5a-5469-48a3-a738-14ec4885d768,d74533e1-3648-434f-bcb0-2e328d5e453e,30509.83,2.8,288.75,6439.56,ACTIVE,7/16/2024,4/12/2023,6/27/2024
149f02b4-7671-4d50-a4d3-7fd675f3fb5d,0711bba1-c2da-4610-b39d-fb4b4d148eb1,28317.07,2.85,214.58,5579.4,DEFAULTED,10/10/2024,9/12/2023,6/27/2024
c18476a8-8fdc-4410-8932-ae6f0538949d,f7743354-6574-46b5-8480-c21599137184,30568.22,2.16,288.11,20602.33,DEFAULTED,10/4/2024,1/27/2024,6/27/2024
936fe72f-45ef-4d18-bebf-3607796026d5,3dffb911-ca8f-4f33-a893-d1bfa2f7c291,27631.07,1.58,225.95,14243.84,DEFAULTED,9/11/2024,11/29/2023,6/27/2024
1a819ab3-c906-4872-af51-bafde252d32e,1fa393a1-a92c-454e-9500-0116b164be17,28180.16,2.39,222.99,24565.19,DEFAULTED,9/19/2024,1/29/2024,6/27/2024
c2e51fb2-b410-4cab-8e72-28bea0b3a4a2,4a7f80bc-0f92-4dfa-9a6e-5ddb441f5498,27498.7,2.4,290.78,8161.85,DEFAULTED,9/24/2024,11/13/2023,6/27/2024
f330d5ab-0ddb-4621-933f-188a12e19297,2e152505-7a1e-4eaa-a242-86ba6c9e7792,27214.55,2.39,272.18,17989.97,ACTIVE,9/15/2024,5/2/2024,6/27/2024
310d5d9f-c58c-4c99-9266-24af171545b0,544e9755-5a41-4a30-a2e3-a96f74c2fd22,31986.09,1.63,227.46,16366.16,DEFAULTED,9/19/2024,2/15/2024,6/27/2024
9aac660f-5afb-4a75-a694-68d0bbc1fc84,a435c586-c551-4546-883a-823850472255,32965.47,1.05,266.93,7868.51,DEFAULTED,10/29/2024,11/8/2023,6/27/2024
d159f14e-e6fd-4b25-87fc-28088db45cdb,bc2fd0f0-f1db-46b0-8d23-9c0e7db3a155,32315.33,2.35,228.38,14593.02,DEFAULTED,7/6/2024,5/11/2024,6/27/2024
ae72870d-2cbc-4cd9-a094-550e4cf50001,362ee18b-c77e-41d0-b309-45336815a6db,28233.85,1.35,246.95,6074.55,ACTIVE,9/15/2024,10/21/2023,6/27/2024
ffde51e9-dd5b-4a22-acba-2e9397209ffc,5a259825-e7c2-4b19-ac01-59b180b83ea6,29833.95,2.24,250.45,11406.67,DEFAULTED,8/3/2024,7/17/2023,6/27/2024
c7c78fe6-40a7-404c-b8c7-e2272a25cea9,a4484f98-1120-40b5-b169-cc2c0ef545cb,31959.87,2.93,253.83,14182.34,ACTIVE,11/18/2024,10/1/2023,6/27/2024
fe598b27-ddc3-41f5-bd85-eea3e1d9a722,a17e8366-0818-464a-bddf-8a8a66076a0a,29847.74,2.71,275.32,7860.28,DEFAULTED,7/30/2024,4/1/2024,6/27/2024
f8bef189-7815-402e-800d-c4e009159942,e61002ed-6b58-4ed5-a57b-1e0c6609d286,27082.58,2.93,258.8,12024.3,ACTIVE,8/17/2024,4/16/2024,6/27/2024
bd3ce6ed-4f1a-4dc0-bd54-3c20c1d44b42,1ca6c509-58e2-401e-9295-2592a83a25ac,33672.55,2.7,202.99,11078.33,DEFAULTED,7/20/2024,1/30/2024,6/27/2024
684e2d99-fc6a-448a-a6a7-25db2646131b,97dd1432-471e-4334-aa5b-083547c3bffe,34657.64,2.53,219.51,18238.31,ACTIVE,7/7/2024,8/16/2023,6/27/2024
eb997a0f-ac4e-4b42-bee1-314ed57ccbcc,f3b4da01-6085-4b34-92cb-5f6d155089e5,30850.88,1.35,260.99,11297.06,DEFAULTED,11/30/2024,3/19/2023,6/27/2024
6b16c7b2-830c-44d0-9a91-dc2508d5ca12,7a574e25-6bb2-4df3-9d0b-9d84402f6b16,27603.6,1.59,216.09,16699.76,ACTIVE,7/22/2024,5/15/2024,6/27/2024
7b5836c8-d8b3-4f6f-b192-32b3e1a980a4,109976a6-9080-4eef-b0fe-3a19049dedae,27447.12,2.5,221.54,9428.81,DEFAULTED,10/6/2024,5/21/2024,6/27/2024
d6ea7826-5f40-46a9-a287-6aa4d728e6d3,17f2b5c7-2b48-45d3-90eb-7bd58946fdb1,28403.82,2.31,208.7,5982.53,DEFAULTED,10/10/2024,3/25/2024,6/27/2024
94cc119e-cd96-4aa2-91da-aa7a4c34d689,54d75751-783e-4c79-a8aa-9984dcfdbc83,31532.84,1.11,268.05,7310.85,ACTIVE,7/9/2024,2/22/2024,6/27/2024
04a45723-5384-4cdc-95fe-30875457d3a5,cee38864-7388-4670-be92-ed2bdc91016c,30075.01,1.87,209.11,16835.98,DEFAULTED,8/13/2024,7/5/2023,6/27/2024
4b4005cc-12c9-4d2f-b152-0a4d4a8aa653,a04f3fdc-43d5-490b-86c9-b5507aaa282a,31578.58,1.35,222.39,9440.09,ACTIVE,11/18/2024,7/18/2023,6/27/2024
1addea6a-a24d-482e-a293-cad40859a6b8,5bbe0911-876b-486a-bee0-59700a9d00b0,28952.59,1.99,254.72,16452.44,ACTIVE,11/6/2024,12/20/2023,6/27/2024
556eafeb-d203-4652-aeab-93379fc58017,f3965a7d-cc61-4c87-8d88-f777a51b108f,32810.47,1.22,248.6,15013.83,DEFAULTED,11/22/2024,2/19/2023,6/27/2024
084b8ef3-664b-403b-959a-8b8dc2a95434,f26eeb3d-93ce-4a67-9aa8-136bbbc15034,33259.9,2.24,291.97,24604.03,ACTIVE,10/15/2024,6/15/2024,6/27/2024
8ef1e6db-62af-4f12-9216-d96ecd47306c,8231593f-16d8-4924-9914-a2ac01b51017,31047.2,2.03,240.88,16474.12,ACTIVE,7/25/2024,3/16/2023,6/27/2024
1fd03d5b-6aa7-4438-b3b2-e54d5e13f2f2,59c1c593-04d6-46a4-b3fd-8ec860185e24,28700.76,1.21,207.48,10014.32,DEFAULTED,11/5/2024,10/23/2023,6/27/2024
d6827b31-7bc1-4ad1-9cc1-74e67b8f26d5,5bce7625-7fd7-492e-ad4c-dd32330205b9,31619.53,1.81,291.42,20573.75,DEFAULTED,9/22/2024,3/10/2023,6/27/2024
f11f4a7b-51c2-4fed-a76d-3691ce5c9e92,8ebf9fbe-3a22-49e1-b305-08580a39f45b,29847.91,1.31,251.41,14970.21,DEFAULTED,7/9/2024,6/29/2023,6/27/2024
683990e3-55a1-414f-8d89-2f6bd611268e,c9487401-df26-429c-9cdb-c2a70b5a5d83,29792.69,1.34,202.77,23376.96,DEFAULTED,11/16/2024,11/3/2023,6/27/2024
cbb9a77f-c956-4acd-a8c4-3a29971b667e,bb456f2d-d67e-41f1-bcd4-827482eaf607,32142.53,1.74,298.83,6638.74,DEFAULTED,9/23/2024,1/2/2024,6/27/2024
8a072923-2d63-4529-8f45-5d95499c050c,462e339b-6c3b-4388-87f7-aa2ad1c6706f,33725.66,1.77,206.52,6732.09,DEFAULTED,10/4/2024,4/6/2023,6/27/2024
d6350019-351b-43f4-b915-112554de2db6,cbf3490b-afc8-43d9-8370-d326d58831d5,33630.83,2.93,201.62,18216.54,ACTIVE,7/15/2024,7/10/2023,6/27/2024
f8d41f46-f3bd-4ddc-a9a0-c9533f1dc4a8,318a4ce4-e0e9-4cb5-927a-367c4c31e179,33559.53,1.83,233.06,13605.85,DEFAULTED,11/6/2024,4/28/2024,6/27/2024
e73f25b6-e4ce-4868-8101-96c8124eb178,d39f0482-6d7a-4259-9d9b-7f5595995d63,29081.42,1.34,222.11,14187.55,ACTIVE,11/29/2024,4/15/2023,6/27/2024
abef5588-2dd7-4247-9825-7d5c78369722,2be75d69-4e36-4ee6-9328-3b9b1882281a,27012.8,2.28,264.14,17357.37,DEFAULTED,7/9/2024,2/5/2023,6/27/2024
7a0ecef8-17b1-4053-ab83-976b83f4cd4e,ee2da0b1-baa7-4afc-9fce-d72774c4675d,29696.5,1.33,257.91,16876.62,ACTIVE,7/15/2024,4/15/2023,6/27/2024
7031e2cf-4f0d-47cb-94b2-fe10c0fd9ca8,c72a0a2d-1717-4d9d-8c75-948edf174738,29720.91,1.81,268.37,9808.17,ACTIVE,11/1/2024,2/28/2024,6/27/2024
a76a8556-41f3-4ef9-899b-a45b1ae9acfe,7ebe5bb1-a90e-4fe9-a242-6086a4df9cba,33673.43,2.92,288.62,5348.72,ACTIVE,8/23/2024,3/3/2023,6/27/2024
bc7eda69-30a1-4f1e-b0f5-ae2824e50649,7d6a8261-8623-4ca0-b753-8633c56a91f9,30408.94,2.99,262.33,21601.78,DEFAULTED,7/18/2024,4/15/2024,6/27/2024
5b1dc589-9a27-4df7-b99a-ec38454dd142,b5046335-d922-4cad-8926-7258b31ca30d,27792.21,2.6,206.36,10474.91,DEFAULTED,6/29/2024,4/17/2024,6/27/2024
4aba280f-b40e-4ede-96ee-a8dc2a8ae569,1b77e090-e0a5-4549-ba99-709136bc0c37,27547.09,2.16,269.35,5939.48,ACTIVE,11/28/2024,7/13/2023,6/27/2024
e496ccb8-ea6b-482b-bcc6-e4f65a9f7989,7a20a25e-393e-489d-8962-de3a8af003e3,29104.96,1.04,210.5,13209.73,ACTIVE,7/23/2024,7/14/2023,6/27/2024
9852f1bb-51da-4046-a35d-e3b2f9a014ab,f6650f8f-1d73-4624-bc10-fece7e9e49b7,30773.46,1.11,261.65,16248.3,DEFAULTED,7/1/2024,9/18/2023,6/27/2024
915fca68-471e-4e8f-ae2b-9d4077eca0c8,8565d54b-7c3c-4313-b688-eea0cdf20bff,28074.95,1.15,242.49,5677.19,DEFAULTED,11/26/2024,7/20/2023,6/27/2024
3d8fd059-b6b0-405c-a670-4a6bda58be6f,ac1e4e46-6950-464c-8a2b-48a0c7c2dc86,32346.47,1.86,253.54,12766.53,DEFAULTED,10/16/2024,5/15/2023,6/27/2024
1ad45667-e5f8-4f95-8a3b-3f7959eaaaed,9626a63b-429e-4cf3-b8a3-210fa94d9410,29589.05,2.22,281.91,7630.53,DEFAULTED,6/27/2024,3/20/2023,6/27/2024
c6a4d1b9-2237-417f-b147-c1826fb4db08,b8596e27-d326-401d-a8e5-fcce6a6f3c46,28315.97,1.75,267.82,16554.97,DEFAULTED,11/10/2024,5/4/2023,6/27/2024
e13dd1be-05eb-4fdf-8e9d-5c031bf061ca,03851ee2-19c7-428c-bd66-46c06a023d6f,29545.03,1.91,268.2,23044.48,DEFAULTED,8/7/2024,1/11/2024,6/27/2024
6fe77fa9-9892-4c1c-a4a9-f5ac14e512e9,43d93533-b1ca-4a69-bf87-0924594f71ee,33852.73,2.88,207.24,15008.99,DEFAULTED,7/2/2024,4/14/2024,6/27/2024
fde79d65-6843-4266-80f0-441f6ddaf04c,1b270fc4-ff86-4cce-9102-acb22bd426ca,29156.31,1.23,270.23,24891.92,DEFAULTED,8/19/2024,2/27/2023,6/27/2024
442f44d0-72c0-4f5c-9eb7-e9659cf5ca00,234e7f59-d17a-491a-ab5c-e3834a7db7d9,29586.87,1.54,284.58,20506.23,ACTIVE,9/10/2024,3/22/2024,6/27/2024
475c5d86-ab92-4237-904f-341263948285,c7029850-7917-4b58-8ef9-e033477eb598,33029.5,2.73,234.15,15666.84,ACTIVE,11/25/2024,4/16/2023,6/27/2024
471a6e49-787e-49ae-9ff0-22b0535392e2,4655971e-a7d7-4197-adca-5bd540b50c97,30889.04,1.2,270.51,9729.84,ACTIVE,10/21/2024,1/18/2024,6/27/2024
55e973ce-7994-4fa2-8d33-9c8f88e86668,a75c7583-b1c9-488f-b316-95e4b93bd35b,32070.26,2.47,240.81,10078.96,DEFAULTED,11/21/2024,3/13/2023,6/27/2024
cfd07381-7822-4e70-a25e-f4ba1b54d22f,d3cc2708-b724-4824-802c-2b86a1bf2e61,30608.16,2.83,202.88,12092.02,ACTIVE,8/30/2024,6/9/2024,6/27/2024
23ac47be-0d62-4c8b-892c-743188542bbd,0075fed0-b78d-43d4-b0d9-0770bae42eb2,28652.13,1.18,210.42,22110.95,ACTIVE,9/23/2024,9/30/2023,6/27/2024
2bb60560-1256-491c-8670-893d86ff0e48,963f4709-26f7-47c3-b217-1b539aa7d7e6,31507.78,2.71,268.76,10557.62,DEFAULTED,10/25/2024,11/25/2023,6/27/2024
